Customer Number,Shipper,Location,Effective Date,Label Type,Product,Weight,Zone,Cost,Rate Type
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,10,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,11,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,12,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,13,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,14,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,15,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,16,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,32,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,48,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,64,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,80,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,96,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,112,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,128,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,144,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,160,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,176,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,192,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,208,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,224,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,240,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,256,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,272,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,7,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,8,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,9,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,10,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,11,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,12,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,13,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,288,M,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,304,1,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,304,2,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,304,3,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,304,4,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,304,5,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,304,6,,R
,SDS,,Delete,Xparcel_EXPPLUS,FirstMileExpedited,304,7,,R
