UID for Upload Lookup,Effective Date,Customer ID,Shipper,Location,Label Type,Product,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,M
PTMTXparcel_PriorityPTMT_USPSPriorityMailPackage1008,2024-01-26 00:00:00,,PTMT,,Xparcel_Priority,PTMT_USPSPriorityMailPackage,1008,49.65,54.17,60.92,74.86,111.73,129.16,146.58,172.42,367.97,367.97,367.97,367.97,367.97,367.97
PTMTXparcel_PriorityPTMT_USPSPriorityMailPackage1024,2024-01-26 00:00:00,,PTMT,,Xparcel_Priority,PTMT_USPSPriorityMailPackage,1024,50.15,54.65,61.4,75.44,112.8,130.25,147.71,174.72,372.87,372.87,372.87,372.87,372.87,372.87
PTMTXparcel_PriorityPTMT_USPSPriorityMailPackage1040,2024-01-26 00:00:00,,PTMT,,Xparcel_Priority,PTMT_USPSPriorityMailPackage,1040,50.63,55.13,61.85,76.0,113.82,131.36,148.89,177.0,377.73,377.73,377.73,377.73,377.73,377.73
PTMTXparcel_PriorityPTMT_USPSPriorityMailPackage1056,2024-01-26 00:00:00,,PTMT,,Xparcel_Priority,PTMT_USPSPriorityMailPackage,1056,51.13,55.6,62.29,76.55,114.81,132.37,149.91,179.36,382.79,382.79,382.79,382.79,382.79,382.79
PTMTXparcel_PriorityPTMT_USPSPriorityMailPackage1072,2024-01-26 00:00:00,,PTMT,,Xparcel_Priority,PTMT_USPSPriorityMailPackage,1072,51.6,56.05,62.73,77.07,115.79,133.41,151.01,181.47,387.27,387.27,387.27,387.27,387.27,387.27
PTMTXparcel_PriorityPTMT_USPSPriorityMailPackage1088,2024-01-26 00:00:00,,PTMT,,Xparcel_Priority,PTMT_USPSPriorityMailPackage,1088,52.08,56.51,63.14,77.59,116.74,134.47,152.19,183.4,391.4,391.4,391.4,391.4,391.4,391.4
PTMTXparcel_PriorityPTMT_USPSPriorityMailPackage1104,2024-01-26 00:00:00,,PTMT,,Xparcel_Priority,PTMT_USPSPriorityMailPackage,1104,52.54,56.94,63.53,78.07,117.67,135.51,153.35,185.35,395.56,395.56,395.56,395.56,395.56,395.56
PTMTXparcel_PriorityPTMT_USPSPriorityMailPackage1120,2024-01-26 00:00:00,,PTMT,,Xparcel_Priority,PTMT_USPSPriorityMailPackage,1120,52.99,57.37,63.91,78.54,118.58,136.51,154.43,187.35,399.83,399.83,399.83,399.83,399.83,399.83
PTMTXparcel_PriorityUSPS_GA_Over1lb416,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,416,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb432,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,432,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb448,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,448,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb464,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,464,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb480,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,480,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb496,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,496,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb512,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,512,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb528,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,528,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb544,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,544,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb560,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,560,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb576,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,576,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb592,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,592,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb608,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,608,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb624,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,624,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb640,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,640,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb656,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,656,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb672,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,672,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb688,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,688,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb704,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,704,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb720,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,720,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb736,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,736,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb752,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,752,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb768,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,768,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb784,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,784,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb800,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,800,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb816,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,816,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb832,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,832,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb848,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,848,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb864,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,864,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb880,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,880,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb896,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,896,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb912,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,912,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb928,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,928,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb944,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,944,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb960,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,960,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb976,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,976,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb992,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,992,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb1008,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,1008,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb1024,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,1024,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb1040,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,1040,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb1056,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,1056,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb1072,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,1072,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb1088,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,1088,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb1104,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,1104,,,,,,,,,,,,,,
PTMTXparcel_PriorityUSPS_GA_Over1lb1120,Delete,,PTMT,,Xparcel_Priority,USPS_GA_Over1lb,1120,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB416,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,416,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB432,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,432,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB448,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,448,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB464,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,464,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB480,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,480,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB496,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,496,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB512,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,512,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB528,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,528,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB544,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,544,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB560,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,560,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB576,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,576,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB592,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,592,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB608,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,608,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB624,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,624,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB640,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,640,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB656,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,656,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB672,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,672,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB688,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,688,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB704,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,704,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB720,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,720,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB736,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,736,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB752,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,752,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB768,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,768,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB784,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,784,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB800,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,800,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB816,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,816,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB832,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,832,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB848,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,848,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB864,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,864,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB880,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,880,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB896,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,896,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB912,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,912,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB928,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,928,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB944,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,944,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB960,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,960,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB976,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,976,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB992,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,992,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB1008,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,1008,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB1024,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,1024,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB1040,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,1040,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB1056,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,1056,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB1072,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,1072,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB1088,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,1088,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB1104,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,1104,,,,,,,,,,,,,,
USPSXparcel_PriorityUSPS_Over_1LB1120,Delete,,USPS,,Xparcel_Priority,USPS_Over_1LB,1120,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority416,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,416,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority432,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,432,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority448,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,448,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority464,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,464,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority480,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,480,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority496,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,496,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority512,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,512,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority528,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,528,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority544,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,544,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority560,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,560,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority576,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,576,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority592,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,592,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority608,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,608,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority624,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,624,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority640,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,640,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority656,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,656,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority672,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,672,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority688,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,688,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority704,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,704,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority720,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,720,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority736,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,736,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority752,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,752,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority768,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,768,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority784,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,784,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority800,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,800,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority816,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,816,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority832,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,832,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority848,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,848,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority864,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,864,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority880,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,880,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority896,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,896,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority912,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,912,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority928,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,928,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority944,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,944,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority960,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,960,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority976,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,976,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority992,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,992,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority1008,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,1008,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority1024,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,1024,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority1040,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,1040,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority1056,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,1056,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority1072,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,1072,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority1088,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,1088,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority1104,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,1104,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMilePriority1120,Delete,,SDS,,Xparcel_Priority,FirstMilePriority,1120,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited416,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,416,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited432,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,432,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited448,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,448,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited464,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,464,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited480,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,480,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited496,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,496,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited512,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,512,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited528,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,528,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited544,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,544,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited560,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,560,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited576,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,576,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited592,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,592,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited608,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,608,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited624,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,624,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited640,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,640,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited656,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,656,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited672,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,672,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited688,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,688,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited704,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,704,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited720,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,720,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited736,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,736,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited752,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,752,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited768,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,768,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited784,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,784,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited800,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,800,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited816,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,816,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited832,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,832,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited848,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,848,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited864,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,864,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited880,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,880,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited896,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,896,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited912,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,912,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited928,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,928,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited944,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,944,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited960,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,960,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited976,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,976,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited992,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,992,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited1008,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,1008,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited1024,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,1024,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited1040,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,1040,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited1056,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,1056,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited1072,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,1072,,,,,,,,,,,,,,
SDSXparcel_PriorityFirstMileExpedited1088,Delete,,SDS,,Xparcel_Priority,FirstMileExpedited,1088,,,,,,,,,,,,,,
